,id,tags,lonlat,amenity_name,office_type
126,385932624,"{'name': 'Lembaga Bimbingan Belajar Ganesha Operation', 'office': 'educational_institution', 'building': 'yes', 'addr:city': 'Yogyakarta', 'addr:street': 'Jalan Taman Siswa', 'addr:housenumber': '85B'}","(3892715050, 3892715051, 3892715052, 3892715053, 3892715050)",,educational_institution
127,385933264,"{'name': 'Lembaga Bimbingan Belajar Ganesha Operation', 'office': 'educational_institution', 'building': 'yes', 'addr:city': 'Yogyakarta', 'addr:street': 'Jalan RE Martadinata', 'addr:housenumber': '61'}","(3892721473, 3892721474, 3892721475, 3892721476, 3892721477, 3892721478, 3892721473)",,educational_institution
128,396818099,"{'addr:city': 'Toba Samosir', 'addr:postcode': '22381', 'addr:street': 'Jl. Sisingamangaraja Sitoluama-Laguboti', 'amenity': 'school', 'name': 'Institut Teknologi DEL', 'office': 'educational_institution', 'phone': '+62-632-331234/+62-632-331116', 'website': 'http://www.del.ac.id/', 'wikipedia': 'id:Institut Teknologi Del'}","(3996625757, 3996625758, 3996625759, 3996625760, 3996625761, 3996625762, 3996625763, 3996625764, 3996625765, 3996625766, 3996625767, 3996625768, 3996625769, 3996625770, 3996625771, 3996625772, 3996625773, 3996625774, 3996625775, 3996625776, 4159227810, 3996625778, 4159227838, 3996625779, 4159227862, 3996625780, 4159229260, 3996625781, 4159229373, 3996625782, 3996625783, 3996625784, 3996625785, 3996625786, 3996625787, 3996625788, 3996625789, 3996625757)",school,educational_institution
129,403227606,"{'name': 'Karisma Academy', 'office': 'educational_institution', 'building': 'yes', 'addr:full': 'Jl. Watu Gong', 'access:roof': 'no', 'building:roof': 'tile', 'building:walls': 'brick', 'building:levels': '1', 'capacity:persons': '15', 'building:structure': 'plastered'}","(4055969423, 4055969421, 4055969422, 4055969424, 4055969423)",,educational_institution
130,413266640,"{'office': 'educational_institution', 'building': 'yes'}","(4146175263, 4146175264, 4146175265, 4146175266, 4146175267, 4146175268, 4146175269, 4146175270, 4146175263)",,educational_institution
131,413266642,"{'office': 'educational_institution', 'building': 'yes'}","(4146175275, 4146175276, 4146175277, 4146175278, 4146175279, 4146175280, 4146175275)",,educational_institution
132,418289432,"{'name': 'TBI The British Institute Bali', 'office': 'educational_institution', 'building': 'yes', 'addr:city': 'Denpasar', 'addr:street': 'Jl. P.B. Sudirman', 'addr:postcode': '80114', 'addr:housenumber': '6'}","(4187243504, 4187243505, 4187243506, 4187243507, 4187243508, 4187243509, 4187243510, 4187243511, 4187243512, 4187243513, 4187243514, 4187243515, 4187243504)",,educational_institution
133,421263018,"{'building': 'yes', 'name': 'SMA 6 PKU', 'office': 'educational_institution'}","(5572704657, 4210482633, 4210482634, 5572704656, 5572704657)",,educational_institution
134,421263844,"{'building': 'yes', 'name': 'SMP 11 PKU', 'office': 'educational_institution'}","(5572704660, 4210483375, 5572704659, 5572704658, 5572704660)",,educational_institution
135,421287886,"{'building': 'yes', 'name': 'Mts Al-Muttaqin', 'office': 'educational_institution'}","(5572762640, 4210681695, 4210681696, 5572762639, 5572762640)",,educational_institution
136,446034960,"{'name': 'Primagama', 'office': 'educational_institution', 'building': 'yes', 'addr:full': 'Jl. Sarapung', 'access:roof': 'yes', 'building:roof': 'concrete', 'building:walls': 'brick', 'building:levels': '3', 'building:structure': 'reinforced_masonry'}","(4433704529, 4433704526, 4433704523, 4433704520, 4433704517, 4433704521, 4433704522, 4433704529)",,educational_institution
137,446223358,"{'name': 'SKB MALALAYANG', 'office': 'educational_institution'}","(4435490153, 4435490156, 4435489943, 4435490117, 4435490135, 4435490146, 4435490153)",,educational_institution
138,450274729,"{'building': 'yes', 'name': 'SMTK Musafir', 'office': 'educational_institution', 'religion': 'christian', 'school': 'senior high school'}","(5087299780, 4471966421, 4471966423, 4471966424, 5087299781, 5087299780)",,educational_institution
139,450942540,"{'access:roof': 'no', 'addr:full': 'Jalan Ampel Kejeron I no. 2', 'backup_generator': 'no', 'building': 'yes', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '50-100', 'name': 'Lembaga Pengajaran Penerjemah Bahasa Arab dan Inggris', 'office': 'educational_institution', 'operator:type': 'community'}","(4478340900, 4478340559, 4478340665, 4478340903, 4478340900)",,educational_institution
140,471659531,"{'bicycle': 'designated', 'foot': 'designated', 'highway': 'path', 'name': 'Kamboja 2', 'office': 'educational_institution', 'oneway': 'no', 'segregated': 'no', 'smoothness': 'intermediate', 'surface': 'unpaved', 'width': '2'}","(4658204937, 4658204936)",,educational_institution
141,479607373,"{'building': 'yes', 'name': 'EduCenter', 'office': 'educational_institution'}","(4726814901, 7351670644, 7351670643, 7351670642, 4726814899, 7351670641, 4726814898, 4726814901)",,educational_institution
142,481722154,"{'addr:city': 'DKI Jakarta', 'addr:housenumber': '20', 'addr:postcode': '10350', 'addr:street': 'Jalan M.H. Thamrin', 'building': 'yes', 'email': 'info@ifi-id.com', 'landuse': 'commercial', 'name': ""Institut Français d'Indonésie"", 'office': 'educational_institution', 'website': 'http://ifi-id.com/', 'wheelchair': 'yes', 'wikidata': 'Q28496321', 'wikipedia': ""fr:Institut français d'Indonésie""}","(4746275682, 4746275683, 4746275687, 4746275686, 4746275682)",,educational_institution
143,483577419,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan DR. Sam Ratulangi', 'backup_generator': 'yes', 'building': 'yes', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '250-500', 'name': 'Goethe Institut', 'office': 'educational_institution', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2017'}","(4763287713, 4763287712, 4763287715, 4763287714, 4763287711, 4763287717, 4763287718, 4763287719, 4763287716, 4763287710, 4763287713)",,educational_institution
144,494976626,"{'building': 'yes', 'name': 'SDN 1 Dukuh', 'office': 'educational_institution'}","(4867559531, 4867559532, 4867559533, 4867559534, 4867559535, 4867559536, 4867559537, 4867559538, 4867559539, 4867559531)",,educational_institution
145,496572552,"{'building': 'yes', 'name': 'Nurul Fikri Akses UI', 'office': 'educational_institution'}","(4882712556, 4882712553, 4882712554, 4882712555, 4882712556)",,educational_institution
146,500044908,"{'access:roof': 'no', 'backup_generator': 'yes', 'building': 'yes', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '250-500', 'evacuation_center': 'no', 'name': 'Kantor Yayasan', 'office': 'educational_institution'}","(4912036486, 4912036492, 4912036493, 4912036488, 4912036500, 4912036499, 4912036498, 4912036495, 4912036494, 4912036503, 4912036501, 4912036502, 4912036496, 4912036497, 4912036489, 4912036487, 4912036490, 4912036491, 4912036486)",,educational_institution
147,500082437,"{'access:roof': 'yes', 'addr:full': 'Jalan H Abdul Rahman', 'backup_generator': 'no', 'building': 'office', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:roof': 'concrete', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '50-100', 'name': 'Pendidikan & Pelatihan Otomotif Astra', 'note': 'Kerjasama Antara PT Astra Otoparts dengan SMK PGRI 20 Cibubur Jaktim', 'office': 'educational_institution', 'operator:type': 'private'}","(4912303981, 4912303985, 4912303984, 4912303987, 4731417457, 4731417456, 4731417455, 4912303983, 4912303981)",,educational_institution
148,501932122,"{'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan KH Mas Mansyur', 'name': 'Learning Center Bank BTN', 'office': 'educational_institution', 'source': 'HOT_InAWARESurvey_2017'}","(4925739874, 4925739873, 4925739872, 4925739871, 4925739874)",,educational_institution
149,509463819,"{'building': 'yes', 'name': 'SMAN 1 Banyudono', 'office': 'educational_institution'}","(4986869471, 4986869472, 4986869473, 4986869474, 4986869471)",,educational_institution
150,510477679,"{'addr:full': 'RT. 01/19, Mudal, Jl. Damai, Sariharjo, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581', 'building': 'yes', 'name': 'PeMad International TranSearch PT', 'office': 'educational_institution'}","(4994783414, 4994783413, 4994783412, 4994783411, 4994783414)",,educational_institution
151,524286561,"{'building': 'yes', 'office': 'educational_institution'}","(5102382317, 5102382318, 5102382319, 5102382320, 5102382621, 5102382622, 5102382623, 5102382624, 5102382625, 5102382317)",,educational_institution
152,525071151,"{'building': 'yes', 'name': 'TK Aisyiah Pegandelan', 'office': 'educational_institution'}","(5108675624, 5108675625, 5108675626, 5108675627, 5108675624)",,educational_institution
153,525071377,"{'building': 'yes', 'office': 'educational_institution'}","(5108681438, 5108681439, 5108681440, 5108681441, 5108681442, 5108681443, 5108681438)",,educational_institution
154,525071378,"{'building': 'yes', 'name': 'SD Pegandekan', 'office': 'educational_institution'}","(5108681444, 5108681445, 5108681446, 5108681447, 5108681448, 5108681449, 5108681444)",,educational_institution
155,525477673,"{'building': 'yes', 'name': 'SDN Cikajang 3', 'office': 'educational_institution'}","(5111941402, 5111941403, 5111941404, 5111941405, 5111941402)",,educational_institution
156,525773559,"{'addr:full': 'JL PANGERAN JAYAKARTA LINK. KENANGA', 'building': 'office', 'name': 'PGRI Cilegon', 'office': 'educational_institution'}","(5114302444, 5114302443, 5114302442, 5114302441, 5114302444)",,educational_institution
157,530064202,"{'access:roof': 'no', 'addr:full': 'Jalan Wonosari, Banguntapan, Bantul, Yogyakarta', 'building': 'yes', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'unreinforced_masonry', 'building:walls': 'brick', 'capacity': '20', 'name': 'Practice', 'office': 'educational_institution'}","(5148145548, 5148145547, 5148145546, 5148145545, 5148145548)",,educational_institution
158,530572646,"{'name': 'Ganesha Operation', 'office': 'educational_institution'}","(5151941320, 5151941319, 5151941318, 5151941317, 5151941320)",,educational_institution
159,530572649,"{'building': 'residential', 'name': 'Ganesha Operation', 'office': 'educational_institution'}","(5151941424, 5151941423, 5151941422, 5151941421, 5151941424)",,educational_institution
160,535153427,"{'building': 'yes', 'name': 'UPT Pengelolaan Pendidikan Dasar Kecamatan Bantul', 'office': 'educational_institution'}","(5188000726, 5188000725, 5188000724, 5188000723, 5188000726)",,educational_institution
161,535301452,"{'addr:street': 'Jalan Jogja - Solo', 'building': 'yes', 'name': 'Kursus Setir Mobil Gamalia', 'office': 'educational_institution'}","(5188989391, 5188989390, 5188989389, 5188989388, 5188989391)",,educational_institution
162,539353598,"{'building': 'yes', 'name': 'SOLS', 'office': 'educational_institution'}","(5219179640, 5219179641, 5219179642, 5219179643, 5219179640)",,educational_institution
163,542368430,"{'addr:city': 'DKI Jakarta', 'addr:housenumber': '6', 'addr:postcode': '13460', 'addr:street': 'Jalan Malaka Raya', 'building': 'yes', 'name': 'Lembaga Bimbingan Belajar Ganesha Operation', 'office': 'educational_institution', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(5243753210, 5243753211, 5243753212, 5243753213, 5243753210)",,educational_institution
164,543517897,"{'addr:city': 'Sagaranten', 'addr:postcode': '43181', 'addr:street': 'Jalan Cigadog - Baros', 'building': 'yes', 'name': 'Pondok Pesantren Raudhatul Mubarrak', 'office': 'educational_institution'}","(5254254168, 5254254169, 5254254170, 5254254171, 5254254172, 5254254173, 5254254174, 5254254175, 5254254176, 5254254177, 5254254178, 5254254179, 5254254180, 5254254181, 5254254168)",,educational_institution
165,548552078,"{'name': 'SMA Muhammadiyah', 'office': 'educational_institution'}","(5299330965, 5299330964, 5299330963, 5299330962, 5299330961, 5299330960, 5299330959, 5299330958, 5299330965)",,educational_institution
166,551627647,"{'addr:city': 'Cihapit, Bandung Wetan, Bandung, Jawa Barat', 'addr:postcode': '40114', 'addr:street': 'Jalan Salam', 'addr:unit': '19', 'building': 'yes', 'building:levels': '2', 'name': 'Ausland Study Center', 'name:en': 'Ausland', 'office': 'educational_institution'}","(5327163634, 5327163635, 5327163636, 5327163637, 5327163634)",,educational_institution
167,552719315,"{'name': 'SD Lubuk Kebur', 'office': 'educational_institution'}","(5336091361, 5336091360, 5336091359, 5336091358, 5336091357, 5336091356, 5336091361)",,educational_institution
168,560937991,"{'addr:city': 'Semarang', 'addr:full': 'Jalan DR Wahidin', 'name': 'Lembaga Pendidilan dan Pelatihan ""HIKARI - NBP""', 'office': 'educational_institution', 'source': 'HOT_InAWARESurvey_2018'}","(5409341073, 5409341072, 5409341069, 5409341067, 5409341065, 5409341064, 5409341063, 5409341061, 5409341057, 5409341073)",,educational_institution
169,563365032,"{'building': 'yes', 'office': 'educational_institution'}","(5429081700, 5429081701, 5429081702, 5429081703, 5429081700)",,educational_institution
170,563365034,"{'building': 'yes', 'office': 'educational_institution'}","(5429081706, 5429081707, 5429081708, 5429081709, 5429081706)",,educational_institution
171,575262948,"{'addr:city': 'Gulurejo', 'addr:street': 'Jalan Wonolopo', 'building': 'yes', 'name': 'Pos PAUD Parikesit', 'office': 'educational_institution'}","(5520403679, 5520403680, 5520403681, 5520403682, 5520403679)",,educational_institution
172,575783892,"{'addr:city': 'Pangkalpinang', 'addr:postcode': '33125', 'addr:street': 'Jl. Sumedang', 'building': 'yes', 'name': 'Penerbit Airlangga Perwakilan Babel', 'office': 'educational_institution'}","(5524156387, 5524156388, 5524156389, 5524157642, 5524156387)",,educational_institution
173,580913455,"{'name': 'Yayasan Bina Darma', 'office': 'educational_institution'}","(5559595467, 5559595468, 5559595469, 5559595470, 5559595471, 5559595472, 5559595473, 5559595474, 5559595475, 5559595476, 5559595467)",,educational_institution
174,581803573,"{'addr:street': 'Jalan Brosot-Ngentakrejo', 'building': 'school', 'building:levels': '1', 'description': 'Gedung 2', 'name': 'SD N Mendiro', 'office': 'educational_institution'}","(5565944461, 5565944460, 5565944459, 5565944458, 5565944461)",,educational_institution
175,581803584,"{'addr:street': 'Jalan Brosot-Ngentakrejo', 'building': 'school', 'building:levels': '1', 'description': 'Gedung 1', 'name': 'SD N Mendiro', 'office': 'educational_institution'}","(5520433949, 5565944507, 5565944506, 5565944505, 5565944504, 5565944503, 5520433949)",,educational_institution
176,587456472,"{'building': 'yes', 'name': 'Fakultas MIPA', 'office': 'educational_institution'}","(5611380479, 5611380476, 5611380477, 5611380478, 5611380479)",,educational_institution
177,588544411,"{'name': 'Balai diklat PU wilayah 3 yogyakarta', 'office': 'educational_institution'}","(5621212039, 5621212040, 5621212037, 5621212038, 5621212036, 5621212041, 5621212039)",,educational_institution
178,591289180,"{'building': 'yes', 'name': 'Fakultas Teknologi Pertanian', 'office': 'educational_institution'}","(5644909330, 5644909329, 5644909328, 5644909327, 5644909326, 5644909325, 5644909330)",,educational_institution
179,609734074,"{'building': 'yes', 'name': 'TPA', 'office': 'educational_institution'}","(5775055609, 5775055610, 5775055611, 5775055612, 5775055609)",,educational_institution
180,610364728,"{'addr:city': 'Yogyakarta', 'addr:housenumber': '96', 'addr:street': 'Jalan Taman Siswa', 'building': 'yes', 'name': 'Lembaga Bimbingan Belajar Neutron', 'office': 'educational_institution'}","(5780684656, 5780684653, 5780684654, 5780684655, 5780684656)",,educational_institution
181,611463688,"{'building': 'yes', 'name': 'Kantor Perguruan Panglima Polem Rantauprapat', 'office': 'educational_institution'}","(5789094280, 5789094279, 5789094278, 5789094277, 5789094276, 5789094280)",,educational_institution
182,613644464,"{'amenity': 'prep_school', 'building': 'yes', 'office': 'educational_institution'}","(5805902341, 5805902338, 5805902339, 5805902340, 5805902341)",prep_school,educational_institution
183,625518796,"{'addr:city': 'Salatiga', 'addr:housenumber': 'PR 8', 'addr:postcode': '50711', 'addr:street': 'Jalan Kartini', 'building': 'yes', 'building:colour': 'yellow', 'building:material': 'concrete', 'building:use': 'education', 'name': 'Ganesha Operation', 'office': 'educational_institution', 'roof:shape': 'flat'}","(5905903284, 5905903269, 5905904989, 5905903279, 5905904991, 5905904985, 5905903284)",,educational_institution
184,633376515,"{'building': 'yes', 'name': 'SD N 001 dan SD N 004 Sei Beduk', 'office': 'educational_institution'}","(5978843270, 5978843271, 5978843272, 5978843273, 5978843270)",,educational_institution
185,634062329,"{'addr:city': 'Kota Batam', 'addr:street': 'Jalan S. Parman', 'building': 'yes', 'name': 'SDN 008 Sei Beduk', 'office': 'educational_institution'}","(5984508662, 5984508663, 5984508664, 5984508665, 5984508662)",,educational_institution
186,634062330,"{'addr:city': 'Kota Batam', 'addr:street': 'Jalan S. Parman', 'building': 'yes', 'name': 'SMPN 40 Batam', 'office': 'educational_institution'}","(5984508666, 5984508667, 5984508668, 5984508669, 5984508666)",,educational_institution
187,634062331,"{'addr:city': 'Kota Batam', 'addr:street': 'Jalan S. Parman', 'building': 'yes', 'name': 'Tk Siti Khodijah', 'office': 'educational_institution'}","(5984508670, 5984508671, 5984508672, 5984508673, 5984508670)",,educational_institution
188,643915285,"{'addr:full': 'Jalan DI. Panjaitan', 'building': 'yes', 'building:levels': '2', 'name': 'English Learning Center', 'office': 'educational_institution'}","(6058483269, 6058483268, 6058483267, 6058483266, 6058483269)",,educational_institution
189,650635010,"{'building': 'yes', 'name': 'Royal Education', 'office': 'educational_institution'}","(6103154128, 6103154127, 6103154126, 6103154125, 6103154128)",,educational_institution
190,700255052,"{'building': 'yes', 'name': 'Gedung PKM', 'office': 'educational_institution'}","(6575905778, 6575905779, 6575905780, 6575905781, 6575905778)",,educational_institution
191,703123307,"{'amenity': 'kindergarten', 'name': 'TK Melati', 'office': 'educational_institution'}","(6603123160, 6603123161, 6603123162, 6603123163, 6603123160)",kindergarten,educational_institution
192,708514616,"{'building': 'yes', 'office': 'educational_institution'}","(6657798622, 6657798623, 6657798624, 6657798625, 6657798622)",,educational_institution
193,708514617,"{'building': 'yes', 'office': 'educational_institution'}","(6657798626, 6657798627, 6657798628, 6657798634, 6657798629, 6657798635, 6657798626)",,educational_institution
194,718156943,"{'name': 'HEC 1 Pare', 'office': 'educational_institution'}","(6744314277, 6744314282, 6744314279, 6744314280, 6744314277)",,educational_institution
195,718156944,{'office': 'educational_institution'},"(6744314283, 6744314284, 6744324885, 6744324886, 6744314283)",,educational_institution
196,720898006,"{'building': 'yes', 'name': 'Lembaga Tahfidz Quran (LTQ) Iqro', 'office': 'educational_institution', 'religion': 'muslim', 'website': 'http://ltq-iqro.com/'}","(6763983806, 6763983807, 6763983808, 6763983809, 6763983806)",,educational_institution
197,733185554,"{'addr:city': 'Batam', 'addr:postcode': '29437', 'addr:street': 'Jl. S.Parman', 'building': 'yes', 'name': 'Yayasan Ummul Qurro', 'office': 'educational_institution'}","(6865922037, 6865922038, 6865922039, 6865922040, 6865922041, 6865922042, 6865922037)",,educational_institution
198,733191126,"{'building': 'yes', 'name': 'Yayasan Pendidikan At-Thoriq', 'office': 'educational_institution'}","(6865967038, 6865967039, 6865967040, 6865967041, 6865967038)",,educational_institution
199,735016949,"{'building': 'yes', 'name': 'Bimbingan Belajar', 'office': 'educational_institution'}","(6883829845, 6883829846, 6883829847, 6883829848, 6883829845)",,educational_institution
200,756444716,"{'building': 'yes', 'name': 'Gedung E', 'office': 'educational_institution'}","(7065481428, 7065481429, 7065481430, 7065481431, 7065481428)",,educational_institution
201,756444717,"{'building': 'yes', 'name': 'Gedung F', 'office': 'educational_institution'}","(7065481432, 7065481433, 7065481434, 7065481435, 7065481432)",,educational_institution
202,771567156,"{'building': 'yes', 'name': 'MIN Pengging', 'office': 'educational_institution'}","(7202791659, 7202791660, 7202791661, 7202791662, 7202791663, 7202791664, 7202791665, 7202791666, 7202791659)",,educational_institution
203,795304483,"{'addr:city': 'Banjar', 'addr:postcode': '46311', 'addr:street': 'Jalan Kapten Jamhur', 'building': 'yes', 'name': 'Ganesha Operation', 'office': 'educational_institution'}","(7438620876, 7438620873, 7438620874, 7438620875, 7438620876)",,educational_institution
204,795304485,"{'addr:city': 'Banjar', 'addr:postcode': '46311', 'addr:street': 'Jalan Kapten Jamhur', 'building': 'yes', 'name': 'Ganesha Operation', 'office': 'educational_institution'}","(7438620884, 7438620883, 7438620882, 7438620881, 7438620884)",,educational_institution
205,797060960,"{'amenity': 'prep_school', 'building': 'yes', 'name': 'evergreen english course', 'office': 'educational_institution'}","(7454501481, 7454501480, 7454501479, 7454501478, 7454501481)",prep_school,educational_institution
206,6345513,"{'name': 'Balai Pelatihan Kesehatan', 'type': 'multipolygon', 'office': 'educational_institution', 'building': 'office', 'addr:full': 'Jalan Dr. Kayadoe', 'access:roof': 'no', 'water_source': 'powered_pump', 'building:roof': 'tin', 'building:walls': 'brick', 'toilets:number': '20', 'building:levels': '3', 'evacuation_center': 'yes', 'toilet:facilities': 'yes', 'building:structure': 'reinforced_masonry', 'kitchen:facilities': 'yes'}","[(426505912, 'WAY', 'outer'), (426694792, 'WAY', 'inner')]",,educational_institution
